Date,Product_Category,Region,Units_Sold,Unit_Price,Total_Sales,Month,Year,Day_of_Week,Quarter
2023-06-06,Electronics,North,15,39.59,593.79,6,2023,Tuesday,Q2
2023-06-06,Electronics,South,22,27.47,604.24,6,2023,Tuesday,Q2
2023-06-06,Electronics,East,19,29.72,564.69,6,2023,Tuesday,Q2
2023-06-06,Electronics,West,12,49.86,598.3,6,2023,Tuesday,Q2
2023-06-06,Clothing,North,13,29.55,384.15,6,2023,Tuesday,Q2
2023-06-06,Clothing,South,8,43.37,346.93,6,2023,Tuesday,Q2
2023-06-06,Clothing,East,16,25.37,405.92,6,2023,Tuesday,Q2
2023-06-06,Clothing,West,31,13.23,409.98,6,2023,Tuesday,Q2
2023-06-06,Groceries,North,24,38.74,929.83,6,2023,Tuesday,Q2
2023-06-06,Groceries,South,17,50.37,856.28,6,2023,Tuesday,Q2
2023-06-06,Groceries,East,30,31.79,953.64,6,2023,Tuesday,Q2
2023-06-06,Groceries,West,54,16.06,867.45,6,2023,Tuesday,Q2
2023-06-06,Furniture,North,7,50.86,356.05,6,2023,Tuesday,Q2
2023-06-06,Furniture,South,9,25.83,232.47,6,2023,Tuesday,Q2
2023-06-06,Furniture,East,14,20.77,290.81,6,2023,Tuesday,Q2
2023-06-06,Furniture,West,17,17.72,301.26,6,2023,Tuesday,Q2
2023-06-06,Sports,North,30,11.18,335.35,6,2023,Tuesday,Q2
2023-06-06,Sports,South,11,27.81,305.9,6,2023,Tuesday,Q2
2023-06-06,Sports,East,11,29.61,325.7,6,2023,Tuesday,Q2
2023-06-06,Sports,West,16,21.84,349.42,6,2023,Tuesday,Q2
2023-06-07,Electronics,North,21,31.29,657.02,6,2023,Wednesday,Q2
2023-06-07,Electronics,South,12,46.24,554.92,6,2023,Wednesday,Q2
2023-06-07,Electronics,East,13,43.8,569.41,6,2023,Wednesday,Q2
2023-06-07,Electronics,West,17,32.23,547.88,6,2023,Wednesday,Q2
2023-06-07,Clothing,North,9,41.76,375.83,6,2023,Wednesday,Q2
2023-06-07,Clothing,South,7,55.01,385.07,6,2023,Wednesday,Q2
2023-06-07,Clothing,East,13,32.14,417.81,6,2023,Wednesday,Q2
2023-06-07,Clothing,West,20,19.89,397.73,6,2023,Wednesday,Q2
2023-06-07,Groceries,North,24,38.87,932.87,6,2023,Wednesday,Q2
2023-06-07,Groceries,South,17,52.14,886.4,6,2023,Wednesday,Q2
2023-06-07,Groceries,East,37,21.76,805.26,6,2023,Wednesday,Q2
2023-06-07,Groceries,West,30,29.97,899.15,6,2023,Wednesday,Q2
2023-06-07,Furniture,North,12,19.76,237.13,6,2023,Wednesday,Q2
2023-06-07,Furniture,South,15,21.12,316.76,6,2023,Wednesday,Q2
2023-06-07,Furniture,East,23,12.45,286.43,6,2023,Wednesday,Q2
2023-06-07,Furniture,West,6,44.7,268.18,6,2023,Wednesday,Q2
2023-06-07,Sports,North,9,33.5,301.5,6,2023,Wednesday,Q2
2023-06-07,Sports,South,6,53.69,322.17,6,2023,Wednesday,Q2
2023-06-07,Sports,East,8,41.88,335.05,6,2023,Wednesday,Q2
2023-06-07,Sports,West,10,39.56,395.62,6,2023,Wednesday,Q2
2023-06-08,Electronics,North,13,44.63,580.21,6,2023,Thursday,Q2
2023-06-08,Electronics,South,26,22.76,591.79,6,2023,Thursday,Q2
2023-06-08,Electronics,East,12,48.49,581.88,6,2023,Thursday,Q2
2023-06-08,Electronics,West,12,49.32,591.86,6,2023,Thursday,Q2
2023-06-08,Clothing,North,13,30.0,390.01,6,2023,Thursday,Q2
2023-06-08,Clothing,South,12,32.05,384.64,6,2023,Thursday,Q2
2023-06-08,Clothing,East,16,22.81,364.92,6,2023,Thursday,Q2
2023-06-08,Clothing,West,29,14.0,406.01,6,2023,Thursday,Q2
2023-06-08,Groceries,North,42,20.3,852.6,6,2023,Thursday,Q2
2023-06-08,Groceries,South,19,47.37,899.94,6,2023,Thursday,Q2
2023-06-08,Groceries,East,35,25.9,906.63,6,2023,Thursday,Q2
2023-06-08,Groceries,West,63,13.17,829.44,6,2023,Thursday,Q2
2023-06-08,Furniture,North,5,50.0,250.02,6,2023,Thursday,Q2
2023-06-08,Furniture,South,10,23.27,232.73,6,2023,Thursday,Q2
2023-06-08,Furniture,East,8,40.46,323.65,6,2023,Thursday,Q2
2023-06-08,Furniture,West,6,44.79,268.77,6,2023,Thursday,Q2
2023-06-08,Sports,North,12,30.98,371.75,6,2023,Thursday,Q2
2023-06-08,Sports,South,15,21.65,324.68,6,2023,Thursday,Q2
2023-06-08,Sports,East,19,16.04,304.77,6,2023,Thursday,Q2
2023-06-08,Sports,West,18,17.42,313.48,6,2023,Thursday,Q2
2023-06-09,Electronics,North,13,45.16,587.1,6,2023,Friday,Q2
2023-06-09,Electronics,South,34,17.76,603.95,6,2023,Friday,Q2
2023-06-09,Electronics,East,45,12.96,583.3,6,2023,Friday,Q2
2023-06-09,Electronics,West,39,15.66,610.92,6,2023,Friday,Q2
2023-06-09,Clothing,North,16,23.57,377.2,6,2023,Friday,Q2
2023-06-09,Clothing,South,30,12.68,380.49,6,2023,Friday,Q2
2023-06-09,Clothing,East,7,51.34,359.35,6,2023,Friday,Q2
2023-06-09,Clothing,West,18,19.8,356.38,6,2023,Friday,Q2
2023-06-09,Groceries,North,20,45.31,906.13,6,2023,Friday,Q2
2023-06-09,Groceries,South,33,25.77,850.36,6,2023,Friday,Q2
2023-06-09,Groceries,East,48,18.17,872.28,6,2023,Friday,Q2
2023-06-09,Groceries,West,39,23.27,907.72,6,2023,Friday,Q2
2023-06-09,Furniture,North,6,39.17,235.01,6,2023,Friday,Q2
2023-06-09,Furniture,South,16,20.14,322.24,6,2023,Friday,Q2
2023-06-09,Furniture,East,8,31.61,252.86,6,2023,Friday,Q2
2023-06-09,Furniture,West,9,35.82,322.38,6,2023,Friday,Q2
2023-06-09,Sports,North,6,50.05,300.31,6,2023,Friday,Q2
2023-06-09,Sports,South,9,39.56,356.05,6,2023,Friday,Q2
2023-06-09,Sports,East,19,16.61,315.64,6,2023,Friday,Q2
2023-06-09,Sports,West,12,32.71,392.48,6,2023,Friday,Q2
2023-06-10,Electronics,North,24,27.2,652.91,6,2023,Saturday,Q2
2023-06-10,Electronics,South,16,39.03,624.4,6,2023,Saturday,Q2
2023-06-10,Electronics,East,29,23.29,675.28,6,2023,Saturday,Q2
2023-06-10,Electronics,West,23,28.1,646.39,6,2023,Saturday,Q2
2023-06-10,Clothing,North,21,22.78,478.45,6,2023,Saturday,Q2
2023-06-10,Clothing,South,19,26.29,499.48,6,2023,Saturday,Q2
2023-06-10,Clothing,East,20,24.23,484.61,6,2023,Saturday,Q2
2023-06-10,Clothing,West,10,41.11,411.12,6,2023,Saturday,Q2
2023-06-10,Groceries,North,41,22.62,927.41,6,2023,Saturday,Q2
2023-06-10,Groceries,South,51,18.98,967.96,6,2023,Saturday,Q2
2023-06-10,Groceries,East,32,30.35,971.13,6,2023,Saturday,Q2
2023-06-10,Groceries,West,22,40.35,887.63,6,2023,Saturday,Q2
2023-06-10,Furniture,North,8,40.21,321.72,6,2023,Saturday,Q2
2023-06-10,Furniture,South,7,47.14,329.99,6,2023,Saturday,Q2
2023-06-10,Furniture,East,8,50.26,402.11,6,2023,Saturday,Q2
2023-06-10,Furniture,West,8,42.5,340.02,6,2023,Saturday,Q2
2023-06-10,Sports,North,10,43.14,431.37,6,2023,Saturday,Q2
2023-06-10,Sports,South,9,49.37,444.33,6,2023,Saturday,Q2
2023-06-10,Sports,East,13,29.92,388.99,6,2023,Saturday,Q2
2023-06-10,Sports,West,34,11.97,407.08,6,2023,Saturday,Q2
2023-06-11,Electronics,North,30,22.64,679.09,6,2023,Sunday,Q2
2023-06-11,Electronics,South,16,38.03,608.52,6,2023,Sunday,Q2
2023-06-11,Electronics,East,14,46.35,648.92,6,2023,Sunday,Q2
2023-06-11,Electronics,West,52,13.37,695.46,6,2023,Sunday,Q2
2023-06-11,Clothing,North,20,23.4,467.98,6,2023,Sunday,Q2
2023-06-11,Clothing,South,21,22.3,468.33,6,2023,Sunday,Q2
2023-06-11,Clothing,East,11,44.22,486.38,6,2023,Sunday,Q2
2023-06-11,Clothing,West,18,24.47,440.47,6,2023,Sunday,Q2
2023-06-11,Groceries,North,32,28.96,926.64,6,2023,Sunday,Q2
2023-06-11,Groceries,South,19,50.85,966.22,6,2023,Sunday,Q2
2023-06-11,Groceries,East,88,10.71,942.59,6,2023,Sunday,Q2
2023-06-11,Groceries,West,24,39.2,940.75,6,2023,Sunday,Q2
2023-06-11,Furniture,North,7,46.54,325.79,6,2023,Sunday,Q2
2023-06-11,Furniture,South,16,23.29,372.62,6,2023,Sunday,Q2
2023-06-11,Furniture,East,25,14.06,351.41,6,2023,Sunday,Q2
2023-06-11,Furniture,West,15,21.76,326.39,6,2023,Sunday,Q2
2023-06-11,Sports,North,10,43.84,438.41,6,2023,Sunday,Q2
2023-06-11,Sports,South,14,28.36,397.07,6,2023,Sunday,Q2
2023-06-11,Sports,East,17,24.91,423.39,6,2023,Sunday,Q2
2023-06-11,Sports,West,11,41.64,458.02,6,2023,Sunday,Q2
2023-06-12,Electronics,North,17,35.62,605.46,6,2023,Monday,Q2
2023-06-12,Electronics,South,16,38.85,621.52,6,2023,Monday,Q2
2023-06-12,Electronics,East,36,16.8,604.79,6,2023,Monday,Q2
2023-06-12,Electronics,West,12,47.22,566.68,6,2023,Monday,Q2
2023-06-12,Clothing,North,10,35.06,350.64,6,2023,Monday,Q2
2023-06-12,Clothing,South,14,26.09,365.19,6,2023,Monday,Q2
2023-06-12,Clothing,East,9,40.81,367.26,6,2023,Monday,Q2
2023-06-12,Clothing,West,18,23.03,414.5,6,2023,Monday,Q2
2023-06-12,Groceries,North,25,34.44,860.91,6,2023,Monday,Q2
2023-06-12,Groceries,South,23,36.4,837.23,6,2023,Monday,Q2
2023-06-12,Groceries,East,23,38.35,882.12,6,2023,Monday,Q2
2023-06-12,Groceries,West,18,48.71,876.78,6,2023,Monday,Q2
2023-06-12,Furniture,North,8,31.5,251.99,6,2023,Monday,Q2
2023-06-12,Furniture,South,8,32.92,263.4,6,2023,Monday,Q2
2023-06-12,Furniture,East,6,53.77,322.64,6,2023,Monday,Q2
2023-06-12,Furniture,West,6,48.35,290.11,6,2023,Monday,Q2
2023-06-12,Sports,North,15,21.04,315.63,6,2023,Monday,Q2
2023-06-12,Sports,South,17,17.75,301.82,6,2023,Monday,Q2
2023-06-12,Sports,East,20,19.51,390.3,6,2023,Monday,Q2
2023-06-12,Sports,West,9,42.22,379.95,6,2023,Monday,Q2
2023-06-13,Electronics,North,19,31.59,600.16,6,2023,Tuesday,Q2
2023-06-13,Electronics,South,23,24.62,566.21,6,2023,Tuesday,Q2
2023-06-13,Electronics,East,39,14.05,548.11,6,2023,Tuesday,Q2
2023-06-13,Electronics,West,12,45.76,549.12,6,2023,Tuesday,Q2
2023-06-13,Clothing,North,30,12.2,365.85,6,2023,Tuesday,Q2
2023-06-13,Clothing,South,8,44.8,358.42,6,2023,Tuesday,Q2
2023-06-13,Clothing,East,11,33.85,372.34,6,2023,Tuesday,Q2
2023-06-13,Clothing,West,14,26.49,370.9,6,2023,Tuesday,Q2
2023-06-13,Groceries,North,20,42.19,843.86,6,2023,Tuesday,Q2
2023-06-13,Groceries,South,17,49.69,844.79,6,2023,Tuesday,Q2
2023-06-13,Groceries,East,75,11.51,863.51,6,2023,Tuesday,Q2
2023-06-13,Groceries,West,21,41.43,870.12,6,2023,Tuesday,Q2
2023-06-13,Furniture,North,8,39.64,317.14,6,2023,Tuesday,Q2
2023-06-13,Furniture,South,6,46.91,281.45,6,2023,Tuesday,Q2
2023-06-13,Furniture,East,9,31.15,280.31,6,2023,Tuesday,Q2
2023-06-13,Furniture,West,12,23.55,282.66,6,2023,Tuesday,Q2
2023-06-13,Sports,North,10,35.82,358.23,6,2023,Tuesday,Q2
2023-06-13,Sports,South,25,17.67,441.64,6,2023,Tuesday,Q2
2023-06-13,Sports,East,8,38.28,306.23,6,2023,Tuesday,Q2
2023-06-13,Sports,West,19,20.25,384.8,6,2023,Tuesday,Q2
2023-06-14,Electronics,North,11,48.07,528.74,6,2023,Wednesday,Q2
2023-06-14,Electronics,South,19,29.55,561.4,6,2023,Wednesday,Q2
2023-06-14,Electronics,East,10,53.86,538.64,6,2023,Wednesday,Q2
2023-06-14,Electronics,West,18,32.83,590.86,6,2023,Wednesday,Q2
2023-06-14,Clothing,North,19,21.04,399.71,6,2023,Wednesday,Q2
2023-06-14,Clothing,South,7,47.5,332.48,6,2023,Wednesday,Q2
2023-06-14,Clothing,East,31,13.03,403.83,6,2023,Wednesday,Q2
2023-06-14,Clothing,West,15,25.4,380.99,6,2023,Wednesday,Q2
2023-06-14,Groceries,North,50,17.91,895.66,6,2023,Wednesday,Q2
2023-06-14,Groceries,South,37,24.56,908.79,6,2023,Wednesday,Q2
2023-06-14,Groceries,East,37,24.1,891.78,6,2023,Wednesday,Q2
2023-06-14,Groceries,West,37,22.36,827.5,6,2023,Wednesday,Q2
2023-06-14,Furniture,North,14,18.46,258.49,6,2023,Wednesday,Q2
2023-06-14,Furniture,South,4,57.72,230.87,6,2023,Wednesday,Q2
2023-06-14,Furniture,East,11,19.34,212.79,6,2023,Wednesday,Q2
2023-06-14,Furniture,West,6,39.48,236.89,6,2023,Wednesday,Q2
2023-06-14,Sports,North,25,12.43,310.75,6,2023,Wednesday,Q2
2023-06-14,Sports,South,8,47.42,379.36,6,2023,Wednesday,Q2
2023-06-14,Sports,East,9,35.5,319.48,6,2023,Wednesday,Q2
2023-06-14,Sports,West,11,30.11,331.23,6,2023,Wednesday,Q2
2023-06-15,Electronics,North,19,29.07,552.3,6,2023,Thursday,Q2
2023-06-15,Electronics,South,13,43.21,561.69,6,2023,Thursday,Q2
2023-06-15,Electronics,East,12,47.5,569.97,6,2023,Thursday,Q2
2023-06-15,Electronics,West,29,19.31,560.08,6,2023,Thursday,Q2
2023-06-15,Clothing,North,19,20.27,385.12,6,2023,Thursday,Q2
2023-06-15,Clothing,South,19,18.38,349.24,6,2023,Thursday,Q2
2023-06-15,Clothing,East,7,46.64,326.5,6,2023,Thursday,Q2
2023-06-15,Clothing,West,9,35.65,320.82,6,2023,Thursday,Q2
2023-06-15,Groceries,North,18,49.7,894.67,6,2023,Thursday,Q2
2023-06-15,Groceries,South,54,14.76,797.07,6,2023,Thursday,Q2
2023-06-15,Groceries,East,71,12.13,861.18,6,2023,Thursday,Q2
2023-06-15,Groceries,West,23,36.32,835.47,6,2023,Thursday,Q2
2023-06-15,Furniture,North,10,28.63,286.29,6,2023,Thursday,Q2
2023-06-15,Furniture,South,11,24.36,267.96,6,2023,Thursday,Q2
2023-06-15,Furniture,East,10,26.87,268.71,6,2023,Thursday,Q2
2023-06-15,Furniture,West,10,27.12,271.24,6,2023,Thursday,Q2
2023-06-15,Sports,North,11,29.11,320.22,6,2023,Thursday,Q2
2023-06-15,Sports,South,13,21.26,276.42,6,2023,Thursday,Q2
2023-06-15,Sports,East,10,30.39,303.88,6,2023,Thursday,Q2
2023-06-15,Sports,West,23,12.7,292.18,6,2023,Thursday,Q2
2023-06-16,Electronics,North,14,38.89,544.49,6,2023,Friday,Q2
2023-06-16,Electronics,South,45,12.63,568.22,6,2023,Friday,Q2
2023-06-16,Electronics,East,16,37.03,592.45,6,2023,Friday,Q2
2023-06-16,Electronics,West,15,39.42,591.28,6,2023,Friday,Q2
2023-06-16,Clothing,North,24,15.55,373.26,6,2023,Friday,Q2
2023-06-16,Clothing,South,14,25.22,353.1,6,2023,Friday,Q2
2023-06-16,Clothing,East,7,52.32,366.24,6,2023,Friday,Q2
2023-06-16,Clothing,West,28,13.82,387.02,6,2023,Friday,Q2
2023-06-16,Groceries,North,23,36.71,844.33,6,2023,Friday,Q2
2023-06-16,Groceries,South,65,13.31,864.98,6,2023,Friday,Q2
2023-06-16,Groceries,East,21,40.46,849.62,6,2023,Friday,Q2
2023-06-16,Groceries,West,50,16.88,843.91,6,2023,Friday,Q2
2023-06-16,Furniture,North,5,52.64,263.2,6,2023,Friday,Q2
2023-06-16,Furniture,South,17,14.9,253.25,6,2023,Friday,Q2
2023-06-16,Furniture,East,12,22.83,273.94,6,2023,Friday,Q2
2023-06-16,Furniture,West,6,42.28,253.66,6,2023,Friday,Q2
2023-06-16,Sports,North,15,20.7,310.49,6,2023,Friday,Q2
2023-06-16,Sports,South,9,30.44,273.96,6,2023,Friday,Q2
2023-06-16,Sports,East,11,30.77,338.49,6,2023,Friday,Q2
2023-06-16,Sports,West,7,48.44,339.09,6,2023,Friday,Q2
2023-06-17,Electronics,North,17,36.31,617.26,6,2023,Saturday,Q2
2023-06-17,Electronics,South,17,36.45,619.64,6,2023,Saturday,Q2
2023-06-17,Electronics,East,25,25.89,647.33,6,2023,Saturday,Q2
2023-06-17,Electronics,West,15,41.88,628.18,6,2023,Saturday,Q2
2023-06-17,Clothing,North,44,10.24,450.52,6,2023,Saturday,Q2
2023-06-17,Clothing,South,13,37.25,484.21,6,2023,Saturday,Q2
2023-06-17,Clothing,East,14,29.9,418.56,6,2023,Saturday,Q2
2023-06-17,Clothing,West,9,52.06,468.53,6,2023,Saturday,Q2
2023-06-17,Groceries,North,49,18.65,913.85,6,2023,Saturday,Q2
2023-06-17,Groceries,South,28,32.93,921.92,6,2023,Saturday,Q2
2023-06-17,Groceries,East,42,22.56,947.58,6,2023,Saturday,Q2
2023-06-17,Groceries,West,27,35.55,959.88,6,2023,Saturday,Q2
2023-06-17,Furniture,North,23,16.66,383.14,6,2023,Saturday,Q2
2023-06-17,Furniture,South,11,35.86,394.51,6,2023,Saturday,Q2
2023-06-17,Furniture,East,10,33.38,333.81,6,2023,Saturday,Q2
2023-06-17,Furniture,West,6,57.04,342.23,6,2023,Saturday,Q2
2023-06-17,Sports,North,29,13.87,402.09,6,2023,Saturday,Q2
2023-06-17,Sports,South,9,43.44,390.93,6,2023,Saturday,Q2
2023-06-17,Sports,East,11,34.86,383.51,6,2023,Saturday,Q2
2023-06-17,Sports,West,11,34.22,376.37,6,2023,Saturday,Q2
2023-06-18,Electronics,North,19,34.62,657.85,6,2023,Sunday,Q2
2023-06-18,Electronics,South,14,48.64,680.96,6,2023,Sunday,Q2
2023-06-18,Electronics,East,36,16.56,596.03,6,2023,Sunday,Q2
2023-06-18,Electronics,West,24,26.39,633.33,6,2023,Sunday,Q2
2023-06-18,Clothing,North,23,17.24,396.61,6,2023,Sunday,Q2
2023-06-18,Clothing,South,13,35.08,455.98,6,2023,Sunday,Q2
2023-06-18,Clothing,East,12,34.9,418.82,6,2023,Sunday,Q2
2023-06-18,Clothing,West,34,14.0,476.03,6,2023,Sunday,Q2
2023-06-18,Groceries,North,18,51.97,935.5,6,2023,Sunday,Q2
2023-06-18,Groceries,South,19,50.34,956.39,6,2023,Sunday,Q2
2023-06-18,Groceries,East,19,48.18,915.51,6,2023,Sunday,Q2
2023-06-18,Groceries,West,22,42.9,943.9,6,2023,Sunday,Q2
2023-06-18,Furniture,North,11,31.23,343.57,6,2023,Sunday,Q2
2023-06-18,Furniture,South,11,31.96,351.53,6,2023,Sunday,Q2
2023-06-18,Furniture,East,9,35.78,322.02,6,2023,Sunday,Q2
2023-06-18,Furniture,West,5,54.33,271.65,6,2023,Sunday,Q2
2023-06-18,Sports,North,9,47.0,423.03,6,2023,Sunday,Q2
2023-06-18,Sports,South,12,33.31,399.74,6,2023,Sunday,Q2
2023-06-18,Sports,East,15,28.62,429.26,6,2023,Sunday,Q2
2023-06-18,Sports,West,26,13.45,349.6,6,2023,Sunday,Q2
2023-06-19,Electronics,North,12,46.81,561.68,6,2023,Monday,Q2
2023-06-19,Electronics,South,15,36.8,551.95,6,2023,Monday,Q2
2023-06-19,Electronics,East,22,27.75,610.41,6,2023,Monday,Q2
2023-06-19,Electronics,West,42,13.72,576.1,6,2023,Monday,Q2
2023-06-19,Clothing,North,9,39.61,356.47,6,2023,Monday,Q2
2023-06-19,Clothing,South,11,34.02,374.17,6,2023,Monday,Q2
2023-06-19,Clothing,East,7,49.27,344.88,6,2023,Monday,Q2
2023-06-19,Clothing,West,9,41.14,370.27,6,2023,Monday,Q2
2023-06-19,Groceries,North,65,14.3,929.37,6,2023,Monday,Q2
2023-06-19,Groceries,South,25,33.65,841.17,6,2023,Monday,Q2
2023-06-19,Groceries,East,26,33.12,861.19,6,2023,Monday,Q2
2023-06-19,Groceries,West,18,46.41,835.32,6,2023,Monday,Q2
2023-06-19,Furniture,North,5,46.13,230.67,6,2023,Monday,Q2
2023-06-19,Furniture,South,8,35.49,283.95,6,2023,Monday,Q2
2023-06-19,Furniture,East,5,44.86,224.3,6,2023,Monday,Q2
2023-06-19,Furniture,West,5,53.96,269.79,6,2023,Monday,Q2
2023-06-19,Sports,North,11,30.18,331.93,6,2023,Monday,Q2
2023-06-19,Sports,South,17,17.41,296.03,6,2023,Monday,Q2
2023-06-19,Sports,East,16,21.6,345.57,6,2023,Monday,Q2
2023-06-19,Sports,West,30,11.42,342.51,6,2023,Monday,Q2
2023-06-20,Electronics,North,32,16.98,543.4,6,2023,Tuesday,Q2
2023-06-20,Electronics,South,29,17.85,517.76,6,2023,Tuesday,Q2
2023-06-20,Electronics,East,14,40.69,569.64,6,2023,Tuesday,Q2
2023-06-20,Electronics,West,24,23.05,553.1,6,2023,Tuesday,Q2
2023-06-20,Clothing,North,12,30.04,360.46,6,2023,Tuesday,Q2
2023-06-20,Clothing,South,12,30.78,369.31,6,2023,Tuesday,Q2
2023-06-20,Clothing,East,12,26.09,313.12,6,2023,Tuesday,Q2
2023-06-20,Clothing,West,10,34.18,341.83,6,2023,Tuesday,Q2
2023-06-20,Groceries,North,37,24.43,904.04,6,2023,Tuesday,Q2
2023-06-20,Groceries,South,22,39.15,861.37,6,2023,Tuesday,Q2
2023-06-20,Groceries,East,34,25.63,871.37,6,2023,Tuesday,Q2
2023-06-20,Groceries,West,18,47.71,858.81,6,2023,Tuesday,Q2
2023-06-20,Furniture,North,7,38.64,270.45,6,2023,Tuesday,Q2
2023-06-20,Furniture,South,21,13.78,289.32,6,2023,Tuesday,Q2
2023-06-20,Furniture,East,7,28.52,199.62,6,2023,Tuesday,Q2
2023-06-20,Furniture,West,8,34.67,277.33,6,2023,Tuesday,Q2
2023-06-20,Sports,North,6,50.58,303.51,6,2023,Tuesday,Q2
2023-06-20,Sports,South,9,36.96,332.67,6,2023,Tuesday,Q2
2023-06-20,Sports,East,7,42.07,294.52,6,2023,Tuesday,Q2
2023-06-20,Sports,West,24,12.23,293.41,6,2023,Tuesday,Q2
2023-06-21,Electronics,North,18,28.8,518.32,6,2023,Wednesday,Q2
2023-06-21,Electronics,South,13,42.44,551.78,6,2023,Wednesday,Q2
2023-06-21,Electronics,East,25,20.67,516.65,6,2023,Wednesday,Q2
2023-06-21,Electronics,West,22,24.96,549.22,6,2023,Wednesday,Q2
2023-06-21,Clothing,North,10,35.79,357.94,6,2023,Wednesday,Q2
2023-06-21,Clothing,South,26,12.79,332.46,6,2023,Wednesday,Q2
2023-06-21,Clothing,East,13,23.67,307.77,6,2023,Wednesday,Q2
2023-06-21,Clothing,West,9,33.5,301.52,6,2023,Wednesday,Q2
2023-06-21,Groceries,North,19,43.39,824.46,6,2023,Wednesday,Q2
2023-06-21,Groceries,South,48,16.66,799.77,6,2023,Wednesday,Q2
2023-06-21,Groceries,East,38,22.56,857.14,6,2023,Wednesday,Q2
2023-06-21,Groceries,West,23,40.24,925.52,6,2023,Wednesday,Q2
2023-06-21,Furniture,North,5,43.57,217.85,6,2023,Wednesday,Q2
2023-06-21,Furniture,South,7,47.85,334.97,6,2023,Wednesday,Q2
2023-06-21,Furniture,East,5,51.2,256.01,6,2023,Wednesday,Q2
2023-06-21,Furniture,West,26,10.08,261.97,6,2023,Wednesday,Q2
2023-06-21,Sports,North,18,14.41,259.3,6,2023,Wednesday,Q2
2023-06-21,Sports,South,9,34.28,308.48,6,2023,Wednesday,Q2
2023-06-21,Sports,East,7,41.09,287.61,6,2023,Wednesday,Q2
2023-06-21,Sports,West,11,31.75,349.22,6,2023,Wednesday,Q2
2023-06-22,Electronics,North,19,26.27,499.05,6,2023,Thursday,Q2
2023-06-22,Electronics,South,22,24.35,535.61,6,2023,Thursday,Q2
2023-06-22,Electronics,East,38,13.85,526.42,6,2023,Thursday,Q2
2023-06-22,Electronics,West,15,37.38,560.73,6,2023,Thursday,Q2
2023-06-22,Clothing,North,17,16.73,284.44,6,2023,Thursday,Q2
2023-06-22,Clothing,South,14,28.26,395.6,6,2023,Thursday,Q2
2023-06-22,Clothing,East,9,39.95,359.52,6,2023,Thursday,Q2
2023-06-22,Clothing,West,28,12.76,357.4,6,2023,Thursday,Q2
2023-06-22,Groceries,North,36,22.68,816.62,6,2023,Thursday,Q2
2023-06-22,Groceries,South,49,17.84,874.07,6,2023,Thursday,Q2
2023-06-22,Groceries,East,25,34.83,870.74,6,2023,Thursday,Q2
2023-06-22,Groceries,West,24,36.97,887.39,6,2023,Thursday,Q2
2023-06-22,Furniture,North,6,40.26,241.55,6,2023,Thursday,Q2
2023-06-22,Furniture,South,5,41.01,205.04,6,2023,Thursday,Q2
2023-06-22,Furniture,East,5,46.22,231.11,6,2023,Thursday,Q2
2023-06-22,Furniture,West,10,27.89,278.91,6,2023,Thursday,Q2
2023-06-22,Sports,North,5,57.17,285.83,6,2023,Thursday,Q2
2023-06-22,Sports,South,21,17.17,360.63,6,2023,Thursday,Q2
2023-06-22,Sports,East,19,17.1,324.85,6,2023,Thursday,Q2
2023-06-22,Sports,West,28,12.69,355.2,6,2023,Thursday,Q2
2023-06-23,Electronics,North,30,17.83,534.86,6,2023,Friday,Q2
2023-06-23,Electronics,South,11,50.99,560.92,6,2023,Friday,Q2
2023-06-23,Electronics,East,15,34.65,519.69,6,2023,Friday,Q2
2023-06-23,Electronics,West,18,31.89,574.09,6,2023,Friday,Q2
2023-06-23,Clothing,North,8,45.4,363.23,6,2023,Friday,Q2
2023-06-23,Clothing,South,20,18.52,370.49,6,2023,Friday,Q2
2023-06-23,Clothing,East,26,12.98,337.37,6,2023,Friday,Q2
2023-06-23,Clothing,West,9,39.14,352.25,6,2023,Friday,Q2
2023-06-23,Groceries,North,19,44.77,850.66,6,2023,Friday,Q2
2023-06-23,Groceries,South,33,25.38,837.51,6,2023,Friday,Q2
2023-06-23,Groceries,East,25,34.16,854.03,6,2023,Friday,Q2
2023-06-23,Groceries,West,44,19.53,859.18,6,2023,Friday,Q2
2023-06-23,Furniture,North,9,29.41,264.68,6,2023,Friday,Q2
2023-06-23,Furniture,South,7,33.83,236.82,6,2023,Friday,Q2
2023-06-23,Furniture,East,7,38.9,272.3,6,2023,Friday,Q2
2023-06-23,Furniture,West,5,54.03,270.15,6,2023,Friday,Q2
2023-06-23,Sports,North,8,39.41,315.29,6,2023,Friday,Q2
2023-06-23,Sports,South,22,14.76,324.82,6,2023,Friday,Q2
2023-06-23,Sports,East,18,16.29,293.27,6,2023,Friday,Q2
2023-06-23,Sports,West,5,53.19,265.96,6,2023,Friday,Q2
2023-06-24,Electronics,North,15,43.19,647.78,6,2023,Saturday,Q2
2023-06-24,Electronics,South,12,50.78,609.33,6,2023,Saturday,Q2
2023-06-24,Electronics,East,14,41.52,581.33,6,2023,Saturday,Q2
2023-06-24,Electronics,West,27,22.6,610.09,6,2023,Saturday,Q2
2023-06-24,Clothing,North,10,43.09,430.86,6,2023,Saturday,Q2
2023-06-24,Clothing,South,22,21.26,467.73,6,2023,Saturday,Q2
2023-06-24,Clothing,East,10,51.15,511.45,6,2023,Saturday,Q2
2023-06-24,Clothing,West,21,20.81,436.94,6,2023,Saturday,Q2
